Machine,Utilisation,Day
X2,83.81681188341781,2022-06-27 12:52:32.164830
X3,38.90082413758699,2022-06-27 12:52:32.166332
X5,88.42087448278991,2022-06-27 12:52:32.167445
X4,58.84258214433037,2022-06-27 12:52:32.167445
X6,50.15861968352573,2022-06-27 12:52:32.168543
X8,27.727401171596988,2022-06-27 12:52:32.169545
X9,30.379059261886063,2022-06-27 12:52:32.169545
X7,89.41180203416366,2022-06-27 12:52:32.169545
X10,35.20882100626966,2022-06-27 12:52:32.169545
X1,63.331502298377764,2022-06-28 12:52:32.149203
X2,86.1366492480745,2022-06-28 12:52:32.164830
X3,20.422615580405363,2022-06-28 12:52:32.166332
X5,23.739181804963827,2022-06-28 12:52:32.167445
X4,61.28711164250715,2022-06-28 12:52:32.167445
X6,33.54406947807431,2022-06-28 12:52:32.168543
X10,52.9259122860769,2022-06-28 12:52:32.169545
X8,42.59622956815821,2022-06-28 12:52:32.169545
X9,43.812931857310616,2022-06-28 12:52:32.169545
X7,21.09947413334903,2022-06-28 12:52:32.169545
X1,43.5201751769318,2022-06-29 12:52:32.149203
X2,27.600821959394118,2022-06-29 12:52:32.164830
X3,24.172297585440703,2022-06-29 12:52:32.166332
X4,71.05958596343358,2022-06-29 12:52:32.167445
X5,42.45864329186987,2022-06-29 12:52:32.167445
X6,78.62164468251203,2022-06-29 12:52:32.168543
X8,22.976890328450978,2022-06-29 12:52:32.169545
X9,65.29944467534581,2022-06-29 12:52:32.169545
X7,42.52387978181882,2022-06-29 12:52:32.169545
X10,65.17206441115991,2022-06-29 12:52:32.169545
X1,47.12792505640164,2022-06-30 12:52:32.149203
X2,36.75229056590783,2022-06-30 12:52:32.164830
X3,25.697682805752947,2022-06-30 12:52:32.166332
X4,35.7474829260895,2022-06-30 12:52:32.167445
X5,20.677564596981988,2022-06-30 12:52:32.167445
X6,48.532550253574435,2022-06-30 12:52:32.168543
X7,38.60314002789403,2022-06-30 12:52:32.169545
X9,68.13686454695451,2022-06-30 12:52:32.169545
X8,27.72956580598766,2022-06-30 12:52:32.169545
X10,47.31432711504117,2022-06-30 12:52:32.169545
X1,49.648725413571725,2022-07-01 12:52:32.149203
X2,23.623017624758116,2022-07-01 12:52:32.164830
X3,26.341235308071493,2022-07-01 12:52:32.166332
X5,41.07052806302946,2022-07-01 12:52:32.167445
X4,28.44065477958413,2022-07-01 12:52:32.167445
X6,77.5313821404556,2022-07-01 12:52:32.168543
X10,77.67888673834491,2022-07-01 12:52:32.169545
X8,72.25982999793305,2022-07-01 12:52:32.169545
X7,25.380064174090382,2022-07-01 12:52:32.169545
X9,27.910426778089693,2022-07-01 12:52:32.169545
X1,47.586911235239896,2022-07-02 12:52:32.149203
X2,78.72678815426507,2022-07-02 12:52:32.164830
X3,34.97517722249493,2022-07-02 12:52:32.166332
X4,30.525004575416048,2022-07-02 12:52:32.167445
X5,75.66837855486985,2022-07-02 12:52:32.167445
X6,55.06029222210587,2022-07-02 12:52:32.168543
X10,60.92645431519478,2022-07-02 12:52:32.169545
X7,25.12082641620271,2022-07-02 12:52:32.169545
X8,81.8919588128552,2022-07-02 12:52:32.169545
X9,37.49966600909606,2022-07-02 12:52:32.169545
X1,42.54292509354248,2022-07-03 12:52:32.149203
X2,58.31969345982354,2022-07-03 12:52:32.164830
X3,54.57601558488689,2022-07-03 12:52:32.166332
X5,73.35975229620516,2022-07-03 12:52:32.167445
X4,41.40273832841004,2022-07-03 12:52:32.167445
X6,30.754742760633405,2022-07-03 12:52:32.168543
X7,52.15867170642762,2022-07-03 12:52:32.169545
X10,70.35615339972244,2022-07-03 12:52:32.169545
X8,90.79929065941187,2022-07-03 12:52:32.169545
X9,68.3370248276421,2022-07-03 12:52:32.169545
X1,88.86517592348812,2022-07-04 12:52:32.149203
X2,25.44673464568287,2022-07-04 12:52:32.164830
X3,31.620923341039664,2022-07-04 12:52:32.166332
X5,57.89219270302865,2022-07-04 12:52:32.167445
X4,86.7602292284155,2022-07-04 12:52:32.167445
X6,90.2344637790653,2022-07-04 12:52:32.168543
X7,85.22639701908376,2022-07-04 12:52:32.169545
X8,27.543975035326905,2022-07-04 12:52:32.169545
X10,33.57772891693213,2022-07-04 12:52:32.169545
X9,47.855566414492976,2022-07-04 12:52:32.169545
X1,59.375883572622556,2022-07-05 12:52:32.149203
X2,87.22263146317187,2022-07-05 12:52:32.164830
X3,33.04573725402828,2022-07-05 12:52:32.166332
X5,44.23691346968211,2022-07-05 12:52:32.167445
X4,58.99089056560647,2022-07-05 12:52:32.167445
X6,77.18223392365908,2022-07-05 12:52:32.168543
X10,37.13910166838741,2022-07-05 12:52:32.169545
X7,57.40895857930002,2022-07-05 12:52:32.169545
X9,43.517400300435774,2022-07-05 12:52:32.169545
X8,50.50401975619389,2022-07-05 12:52:32.169545
X1,56.47002564273149,2022-07-06 12:52:32.149203
X2,81.73605942125646,2022-07-06 12:52:32.164830
X3,72.6176456477945,2022-07-06 12:52:32.166332
X4,76.5673842692847,2022-07-06 12:52:32.167445
X5,37.60900857727198,2022-07-06 12:52:32.167445
X6,90.3309175739976,2022-07-06 12:52:32.168543
X10,22.773914414480295,2022-07-06 12:52:32.169545
X7,84.74425813479849,2022-07-06 12:52:32.169545
X9,26.66556897859062,2022-07-06 12:52:32.169545
X8,49.466396508636365,2022-07-06 12:52:32.169545
X1,41.87095470312987,2022-07-07 12:52:32.149203
X2,58.80342486586996,2022-07-07 12:52:32.164830
X3,41.588511176200015,2022-07-07 12:52:32.166332
X5,48.78283373834891,2022-07-07 12:52:32.167445
X4,89.64173466805839,2022-07-07 12:52:32.167445
X6,68.45076859847308,2022-07-07 12:52:32.168543
X8,81.62925031352921,2022-07-07 12:52:32.169545
X10,78.24675415811436,2022-07-07 12:52:32.169545
X9,48.83271172092114,2022-07-07 12:52:32.169545
X7,28.04876125555439,2022-07-07 12:52:32.169545
X1,44.200454548572814,2022-07-08 12:52:32.149203
X2,64.32331173808012,2022-07-08 12:52:32.164830
X3,33.09068160545318,2022-07-08 12:52:32.166332
X5,65.02209895683521,2022-07-08 12:52:32.167445
X4,78.1200028479575,2022-07-08 12:52:32.167445
X6,41.230723906390025,2022-07-08 12:52:32.168543
X10,42.49333322568519,2022-07-08 12:52:32.169545
X7,62.16486277338319,2022-07-08 12:52:32.169545
X9,83.1821754760119,2022-07-08 12:52:32.169545
X8,53.87381742068816,2022-07-08 12:52:32.169545
X1,70.54163370043844,2022-07-09 12:52:32.149203
X2,65.15172885456613,2022-07-09 12:52:32.164830
X3,53.53134937601911,2022-07-09 12:52:32.166332
X4,62.53829521127164,2022-07-09 12:52:32.167445
X5,84.93752353373448,2022-07-09 12:52:32.167445
X6,63.044682897898866,2022-07-09 12:52:32.168543
X7,69.70314911811151,2022-07-09 12:52:32.169545
X10,72.15520525798694,2022-07-09 12:52:32.169545
X8,25.375102219938633,2022-07-09 12:52:32.169545
X9,50.26993105493484,2022-07-09 12:52:32.169545
X1,42.142998744404,2022-07-10 12:52:32.149203
X2,28.573777277991777,2022-07-10 12:52:32.164830
X3,24.372656867235698,2022-07-10 12:52:32.166332
X4,28.525332933289995,2022-07-10 12:52:32.167445
X5,50.967929735204514,2022-07-10 12:52:32.167445
X6,86.57550379583189,2022-07-10 12:52:32.168543
X9,24.182299583635594,2022-07-10 12:52:32.169545
X8,77.9277730910552,2022-07-10 12:52:32.169545
X10,80.58859699240872,2022-07-10 12:52:32.169545
X7,82.35223787656847,2022-07-10 12:52:32.169545
X1,51.988320132690816,2022-07-11 12:52:32.149203
X2,86.509900828367,2022-07-11 12:52:32.164830
X3,73.85403929711512,2022-07-11 12:52:32.166332
X5,38.637001245265836,2022-07-11 12:52:32.167445
X4,36.901272470819066,2022-07-11 12:52:32.167445
X6,64.75803814617211,2022-07-11 12:52:32.168543
X10,68.79418665711171,2022-07-11 12:52:32.169545
X7,25.89209157877787,2022-07-11 12:52:32.169545
X9,87.07003783762254,2022-07-11 12:52:32.169545
X8,84.35915880793044,2022-07-11 12:52:32.169545
X1,28.994478006158804,2022-07-12 12:52:32.149203
X2,69.48223623253509,2022-07-12 12:52:32.164830
X3,88.12475285523197,2022-07-12 12:52:32.166332
X5,65.74996014492356,2022-07-12 12:52:32.167445
X4,55.67880543302252,2022-07-12 12:52:32.167445
X6,66.73441916013937,2022-07-12 12:52:32.168543
X8,63.84842130212474,2022-07-12 12:52:32.169545
X9,76.25549570147365,2022-07-12 12:52:32.169545
X7,70.8916924082091,2022-07-12 12:52:32.169545
X10,85.23431490541243,2022-07-12 12:52:32.169545
X1,33.50625093327175,2022-07-13 12:52:32.149203
X2,31.293496917562283,2022-07-13 12:52:32.164830
X3,86.62232990251873,2022-07-13 12:52:32.166332
X4,79.31717428577042,2022-07-13 12:52:32.167445
X5,47.54818313309728,2022-07-13 12:52:32.167445
X6,79.51122794800938,2022-07-13 12:52:32.168543
X10,67.21873931965271,2022-07-13 12:52:32.169545
X8,37.6005751045389,2022-07-13 12:52:32.169545
X9,43.24429788803591,2022-07-13 12:52:32.169545
X7,87.71587869706667,2022-07-13 12:52:32.169545
X1,54.56069208953089,2022-07-14 12:52:32.149203
X2,79.8299089702885,2022-07-14 12:52:32.164830
X3,54.948901846551344,2022-07-14 12:52:32.166332
X5,31.484525279843677,2022-07-14 12:52:32.167445
X4,81.32690417032097,2022-07-14 12:52:32.167445
X6,68.53502670532393,2022-07-14 12:52:32.168543
X8,62.63070913616291,2022-07-14 12:52:32.169545
X10,42.96995413234126,2022-07-14 12:52:32.169545
X7,49.33226752332284,2022-07-14 12:52:32.169545
X9,49.696961104161645,2022-07-14 12:52:32.169545
X1,31.208978017089567,2022-07-15 12:52:32.149203
X2,79.63113257255614,2022-07-15 12:52:32.164830
X3,56.821790452583286,2022-07-15 12:52:32.166332
X5,66.08603117061331,2022-07-15 12:52:32.167445
X4,48.969550842504304,2022-07-15 12:52:32.167445
X6,64.3668332658545,2022-07-15 12:52:32.168543
X8,77.51415582165947,2022-07-15 12:52:32.169545
X7,32.96038684189242,2022-07-15 12:52:32.169545
X10,69.8909252047099,2022-07-15 12:52:32.169545
X9,71.05612861162189,2022-07-15 12:52:32.169545
X1,57.826022792955044,2022-07-16 12:52:32.149203
X2,65.43717095128613,2022-07-16 12:52:32.164830
X3,47.91051539982402,2022-07-16 12:52:32.166332
X4,31.06477074729421,2022-07-16 12:52:32.167445
X5,84.25874854989323,2022-07-16 12:52:32.167445
X6,51.10356510053633,2022-07-16 12:52:32.168543
X10,28.605618952444065,2022-07-16 12:52:32.169545
X7,68.5546950549129,2022-07-16 12:52:32.169545
X9,50.0105846112659,2022-07-16 12:52:32.169545
X8,74.33523015764027,2022-07-16 12:52:32.169545
X1,36.549391780431634,2022-07-17 12:52:32.149203
X2,44.84951024209875,2022-07-17 12:52:32.164830
X3,49.45379896794252,2022-07-17 12:52:32.166332
X4,43.19359918354765,2022-07-17 12:52:32.167445
X5,51.83988792557337,2022-07-17 12:52:32.167445
X6,30.59040587514393,2022-07-17 12:52:32.168543
X7,29.054626031891438,2022-07-17 12:52:32.169545
X9,22.452714938491923,2022-07-17 12:52:32.169545
X10,76.4163061656615,2022-07-17 12:52:32.169545
X8,69.1685451726701,2022-07-17 12:52:32.169545
X1,58.76308038602561,2022-07-18 12:52:32.149203
X2,62.342852836754076,2022-07-18 12:52:32.164830
X3,35.44545064482517,2022-07-18 12:52:32.166332
X5,25.45600592118331,2022-07-18 12:52:32.167445
X4,75.34628310979046,2022-07-18 12:52:32.167445
X6,32.799094731070014,2022-07-18 12:52:32.168543
X9,25.153723156615953,2022-07-18 12:52:32.169545
X10,48.56568578268233,2022-07-18 12:52:32.169545
X8,67.2794052208817,2022-07-18 12:52:32.169545
X7,79.33549641267261,2022-07-18 12:52:32.169545
X1,89.4657720458403,2022-07-19 12:52:32.149203
X2,75.8449868189493,2022-07-19 12:52:32.164830
X3,62.38604825907056,2022-07-19 12:52:32.166332
X4,71.74638174229341,2022-07-19 12:52:32.167445
X5,45.00538933951807,2022-07-19 12:52:32.167445
X6,49.35866156811628,2022-07-19 12:52:32.168543
X8,36.32555503754754,2022-07-19 12:52:32.169545
X9,65.16758693609057,2022-07-19 12:52:32.169545
X7,48.21471187252308,2022-07-19 12:52:32.169545
X10,90.17748492008049,2022-07-19 12:52:32.169545
X1,31.962787033494457,2022-07-20 12:52:32.149203
X2,79.7069404850319,2022-07-20 12:52:32.164830
X3,55.5954937934072,2022-07-20 12:52:32.166332
X4,64.92470456485239,2022-07-20 12:52:32.167445
X5,50.30172502711984,2022-07-20 12:52:32.167445
X6,40.50928116010283,2022-07-20 12:52:32.168543
X8,27.929441939780695,2022-07-20 12:52:32.169545
X7,43.44781191303022,2022-07-20 12:52:32.169545
X10,86.29162927290947,2022-07-20 12:52:32.169545
X9,59.33192424570762,2022-07-20 12:52:32.169545
X1,77.66608645105075,2022-07-21 12:52:32.149203
X2,26.000945660120664,2022-07-21 12:52:32.164830
X3,32.13348380914538,2022-07-21 12:52:32.166332
X4,46.3071872320869,2022-07-21 12:52:32.167445
X5,73.6630320879278,2022-07-21 12:52:32.167445
X6,57.02637023191746,2022-07-21 12:52:32.168543
X9,46.933405878005075,2022-07-21 12:52:32.169545
X8,67.25201704199543,2022-07-21 12:52:32.169545
X10,83.73378481712766,2022-07-21 12:52:32.169545
X7,21.84817225157909,2022-07-21 12:52:32.169545
X1,84.7624347955661,2022-07-22 12:52:32.149203
X2,35.305855574179226,2022-07-22 12:52:32.164830
X3,24.160838252894628,2022-07-22 12:52:32.166332
X4,80.74963862563362,2022-07-22 12:52:32.167445
X5,75.58639157785946,2022-07-22 12:52:32.167445
X6,56.699879874393886,2022-07-22 12:52:32.168543
X10,21.13502714442304,2022-07-22 12:52:32.169545
X9,87.51332477672817,2022-07-22 12:52:32.169545
X7,74.33223257258004,2022-07-22 12:52:32.169545
X8,61.17053965234357,2022-07-22 12:52:32.169545
X1,57.47700148639349,2022-07-23 12:52:32.149203
X2,57.54507563629283,2022-07-23 12:52:32.164830
X3,52.48017491603339,2022-07-23 12:52:32.166332
X5,39.66773580549456,2022-07-23 12:52:32.167445
X4,23.038773418169608,2022-07-23 12:52:32.167445
X6,84.3497675451683,2022-07-23 12:52:32.168543
X10,37.36421514820576,2022-07-23 12:52:32.169545
X9,53.742200534351724,2022-07-23 12:52:32.169545
X8,46.34916999463333,2022-07-23 12:52:32.169545
X7,77.71390526150478,2022-07-23 12:52:32.169545
X1,55.029864809146574,2022-07-24 12:52:32.149203
X2,40.59199271387151,2022-07-24 12:52:32.164830
X3,43.72716126490183,2022-07-24 12:52:32.166332
X5,28.205565584274808,2022-07-24 12:52:32.167445
X4,89.4887705529836,2022-07-24 12:52:32.167445
X6,73.45260692295474,2022-07-24 12:52:32.168543
X7,86.14092044559077,2022-07-24 12:52:32.169545
X8,25.21129187870484,2022-07-24 12:52:32.169545
X10,49.64088260470672,2022-07-24 12:52:32.169545
X9,79.85982309390073,2022-07-24 12:52:32.169545
X1,82.21807486686033,2022-07-25 12:52:32.149203
X2,89.58489472388099,2022-07-25 12:52:32.164830
X3,39.27860194150291,2022-07-25 12:52:32.166332
X4,57.331554775642644,2022-07-25 12:52:32.167445
X5,35.090327058102105,2022-07-25 12:52:32.167445
X6,61.146972757176954,2022-07-25 12:52:32.168543
X10,58.615506783224085,2022-07-25 12:52:32.169545
X9,44.00410395787715,2022-07-25 12:52:32.169545
X8,23.255190125581542,2022-07-25 12:52:32.169545
X7,83.08809418099082,2022-07-25 12:52:32.169545
X1,28.15252810185705,2022-07-26 12:52:32.149203
X2,67.07730001838112,2022-07-26 12:52:32.164830
X3,61.27858782310071,2022-07-26 12:52:32.166332
X5,58.48064895157757,2022-07-26 12:52:32.167445
X4,67.19832466807944,2022-07-26 12:52:32.167445
X6,75.12138016950445,2022-07-26 12:52:32.168543
X9,45.03185985685559,2022-07-26 12:52:32.169545
X8,68.61945903008655,2022-07-26 12:52:32.169545
X10,24.562349751192073,2022-07-26 12:52:32.169545
X7,77.7439081819337,2022-07-26 12:52:32.169545
X1,50.20041097267156,2022-07-27 12:52:32.149203
X2,21.221319724749627,2022-07-27 12:52:32.164830
X3,61.979827482424696,2022-07-27 12:52:32.166332
X4,27.573186323580373,2022-07-27 12:52:32.167445
X5,88.56531272256171,2022-07-27 12:52:32.167445
X6,25.146636441045175,2022-07-27 12:52:32.168543
X10,62.70700641223455,2022-07-27 12:52:32.169545
X7,52.510710030707166,2022-07-27 12:52:32.169545
X8,47.27314723189866,2022-07-27 12:52:32.169545
X9,62.054789177178534,2022-07-27 12:52:32.169545
X1,53.59591911324243,2022-07-28 12:52:32.149203
X2,70.44347965924455,2022-07-28 12:52:32.164830
X3,57.8560666099977,2022-07-28 12:52:32.166332
X4,62.06009781079389,2022-07-28 12:52:32.167445
X5,35.23079845052274,2022-07-28 12:52:32.167445
X6,35.8136186830198,2022-07-28 12:52:32.168543
X7,37.06911282550582,2022-07-28 12:52:32.169545
X9,74.15293159441407,2022-07-28 12:52:32.169545
X8,35.766920180903426,2022-07-28 12:52:32.169545
X10,80.84788393356914,2022-07-28 12:52:32.169545
X1,62.58512445724355,2022-07-29 12:52:32.149203
X2,69.72652319766563,2022-07-29 12:52:32.164830
X3,78.91312309079387,2022-07-29 12:52:32.166332
X5,89.37439913045715,2022-07-29 12:52:32.167445
X4,82.93018567318214,2022-07-29 12:52:32.167445
X6,82.61787456519912,2022-07-29 12:52:32.168543
X8,76.08314001213176,2022-07-29 12:52:32.169545
X9,81.33190789275326,2022-07-29 12:52:32.169545
X7,82.08137626633162,2022-07-29 12:52:32.169545
X10,25.758664810277942,2022-07-29 12:52:32.169545
X1,62.74862994676324,2022-07-30 12:52:32.149203
X2,46.60016698163621,2022-07-30 12:52:32.164830
X3,65.66854129508253,2022-07-30 12:52:32.166332
X5,43.05704221323954,2022-07-30 12:52:32.167445
X4,55.16149441960306,2022-07-30 12:52:32.167445
X6,71.55127874638353,2022-07-30 12:52:32.168543
X7,86.99445870222489,2022-07-30 12:52:32.169545
X8,77.38520702091955,2022-07-30 12:52:32.169545
X9,44.54685726485005,2022-07-30 12:52:32.169545
X10,24.496923380027344,2022-07-30 12:52:32.169545
X1,84.07959888613284,2022-07-31 12:52:32.149203
X2,61.241655760107776,2022-07-31 12:52:32.164830
X3,30.334565771521902,2022-07-31 12:52:32.166332
X4,54.185999015798586,2022-07-31 12:52:32.167445
X5,75.00393748231797,2022-07-31 12:52:32.167445
X6,87.50380184683448,2022-07-31 12:52:32.168543
X8,74.85143239189642,2022-07-31 12:52:32.169545
X7,72.45333255752058,2022-07-31 12:52:32.169545
X9,23.795869171407688,2022-07-31 12:52:32.169545
X10,49.37261859932872,2022-07-31 12:52:32.169545
X1,89.82492780078505,2022-08-01 12:52:32.149203
X2,66.28426140647112,2022-08-01 12:52:32.164830
X3,32.609699294343635,2022-08-01 12:52:32.166332
X5,84.16028671991253,2022-08-01 12:52:32.167445
X4,25.756309579877772,2022-08-01 12:52:32.167445
X6,72.21851438253022,2022-08-01 12:52:32.168543
X7,28.062687847424755,2022-08-01 12:52:32.169545
X9,67.91210953589724,2022-08-01 12:52:32.169545
X8,51.29456211062303,2022-08-01 12:52:32.169545
X10,52.75479273303596,2022-08-01 12:52:32.169545
X1,83.05717872926338,2022-08-02 12:52:32.149203
X2,74.81814312669025,2022-08-02 12:52:32.164830
X3,31.105415999788725,2022-08-02 12:52:32.166332
X5,44.20926924943215,2022-08-02 12:52:32.167445
X4,65.39450176193633,2022-08-02 12:52:32.167445
X6,47.248311115149214,2022-08-02 12:52:32.168543
X8,31.282119682622405,2022-08-02 12:52:32.169545
X10,65.95017624875888,2022-08-02 12:52:32.169545
X7,58.73594574816036,2022-08-02 12:52:32.169545
X9,81.35426787878245,2022-08-02 12:52:32.169545
X1,29.874261840710453,2022-08-03 12:52:32.149203
X2,29.628741384942394,2022-08-03 12:52:32.164830
X3,62.076768868414035,2022-08-03 12:52:32.166332
X4,69.07220864292519,2022-08-03 12:52:32.167445
X5,62.485935863473216,2022-08-03 12:52:32.167445
X6,23.797111048019243,2022-08-03 12:52:32.168543
X8,20.956430484461734,2022-08-03 12:52:32.169545
X10,45.077642185279245,2022-08-03 12:52:32.169545
X7,62.58114526076357,2022-08-03 12:52:32.169545
X9,25.499974588446616,2022-08-03 12:52:32.169545
X1,20.426640364141303,2022-08-04 12:52:32.149203
X2,55.00311429812177,2022-08-04 12:52:32.164830
X3,50.773523742566994,2022-08-04 12:52:32.166332
X4,84.7166704732191,2022-08-04 12:52:32.167445
X5,50.63916085955607,2022-08-04 12:52:32.167445
X6,47.79259562532731,2022-08-04 12:52:32.168543
X9,41.56443614037828,2022-08-04 12:52:32.169545
X10,84.081201060711,2022-08-04 12:52:32.169545
X7,77.53839329172507,2022-08-04 12:52:32.169545
X8,30.950858917360947,2022-08-04 12:52:32.169545
X1,59.236505951383435,2022-08-05 12:52:32.149203
X2,76.14463921008462,2022-08-05 12:52:32.164830
X3,71.88598849857925,2022-08-05 12:52:32.166332
X5,53.15599678095317,2022-08-05 12:52:32.167445
X4,21.64490722516256,2022-08-05 12:52:32.167445
X6,26.866869371285283,2022-08-05 12:52:32.168543
X7,48.29599717078771,2022-08-05 12:52:32.169545
X8,75.09774459945058,2022-08-05 12:52:32.169545
X10,56.60914140967047,2022-08-05 12:52:32.169545
X9,29.149678938911876,2022-08-05 12:52:32.169545
X1,23.01829818835483,2022-08-06 12:52:32.149203
X2,76.93067297580487,2022-08-06 12:52:32.164830
X3,38.65500631400904,2022-08-06 12:52:32.166332
X5,81.6616864379026,2022-08-06 12:52:32.167445
X4,33.39537631789317,2022-08-06 12:52:32.167445
X6,56.270267337360295,2022-08-06 12:52:32.168543
X8,25.44862337293529,2022-08-06 12:52:32.169545
X10,68.32070072602023,2022-08-06 12:52:32.169545
X7,90.84818256695478,2022-08-06 12:52:32.169545
X9,21.50514824016882,2022-08-06 12:52:32.169545
X1,74.9465248896264,2022-08-07 12:52:32.149203
X2,21.59219427405177,2022-08-07 12:52:32.164830
X3,49.66941720403672,2022-08-07 12:52:32.166332
X4,41.444770361148976,2022-08-07 12:52:32.167445
X5,38.2435549915229,2022-08-07 12:52:32.167445
X6,75.50957454771208,2022-08-07 12:52:32.168543
X10,50.065542713887616,2022-08-07 12:52:32.169545
X8,48.42552771650841,2022-08-07 12:52:32.169545
X7,57.120740098712304,2022-08-07 12:52:32.169545
X9,68.53997024384705,2022-08-07 12:52:32.169545
X1,84.68889861078321,2022-08-08 12:52:32.149203
X2,55.914874583954195,2022-08-08 12:52:32.164830
X3,35.04397999167214,2022-08-08 12:52:32.166332
X5,81.2616942434588,2022-08-08 12:52:32.167445
X4,47.117345093479244,2022-08-08 12:52:32.167445
X6,49.292263113703356,2022-08-08 12:52:32.168543
X8,58.58241253111441,2022-08-08 12:52:32.169545
X9,56.7021005839685,2022-08-08 12:52:32.169545
X7,79.48833122028041,2022-08-08 12:52:32.169545
X10,27.282429859650314,2022-08-08 12:52:32.169545
X1,44.341267805350796,2022-08-09 12:52:32.149203
X2,82.24130674234826,2022-08-09 12:52:32.164830
X3,65.55099431729417,2022-08-09 12:52:32.166332
X4,39.190866931039885,2022-08-09 12:52:32.167445
X5,48.17305295780137,2022-08-09 12:52:32.167445
X6,50.535634741590975,2022-08-09 12:52:32.168543
X9,65.07420801046283,2022-08-09 12:52:32.169545
X8,58.19878871991933,2022-08-09 12:52:32.169545
X10,51.76326217725218,2022-08-09 12:52:32.169545
X7,53.43017003153933,2022-08-09 12:52:32.169545
X1,54.5437733715344,2022-08-10 12:52:32.149203
X2,35.16236508466543,2022-08-10 12:52:32.164830
X3,66.0882659512146,2022-08-10 12:52:32.166332
X5,48.75146381609371,2022-08-10 12:52:32.167445
X4,52.82895203159327,2022-08-10 12:52:32.167445
X6,52.50293373504328,2022-08-10 12:52:32.168543
X8,81.11322721640371,2022-08-10 12:52:32.169545
X9,26.520680000981848,2022-08-10 12:52:32.169545
X10,33.564072236255974,2022-08-10 12:52:32.169545
X7,38.70890791833202,2022-08-10 12:52:32.169545
X1,57.157392391289775,2022-08-11 12:52:32.149203
X2,21.959497497299004,2022-08-11 12:52:32.164830
X3,26.843859671963287,2022-08-11 12:52:32.166332
X4,56.574744037632705,2022-08-11 12:52:32.167445
X5,37.597158594486736,2022-08-11 12:52:32.167445
X6,75.72106005399844,2022-08-11 12:52:32.168543
X9,23.51432380435702,2022-08-11 12:52:32.169545
X7,86.80160188309634,2022-08-11 12:52:32.169545
X10,49.73634467126902,2022-08-11 12:52:32.169545
X8,48.78401953877386,2022-08-11 12:52:32.169545
X1,75.00854705583885,2022-08-12 12:52:32.149203
X2,82.72944107131812,2022-08-12 12:52:32.164830
X3,36.02317581355358,2022-08-12 12:52:32.166332
X5,41.84335143285715,2022-08-12 12:52:32.167445
X4,47.602858187257425,2022-08-12 12:52:32.167445
X6,60.725607503600166,2022-08-12 12:52:32.168543
X10,73.20962081159368,2022-08-12 12:52:32.169545
X8,62.07306766910046,2022-08-12 12:52:32.169545
X9,41.00424062375785,2022-08-12 12:52:32.169545
X7,81.46932283725403,2022-08-12 12:52:32.169545
X1,41.92711375743667,2022-08-13 12:52:32.149203
X2,47.91753568880577,2022-08-13 12:52:32.164830
X3,60.76294348342624,2022-08-13 12:52:32.166332
X5,76.77645468984127,2022-08-13 12:52:32.167445
X4,75.0887688371165,2022-08-13 12:52:32.167445
X6,22.876434751502266,2022-08-13 12:52:32.168543
X7,66.43824067601139,2022-08-13 12:52:32.169545
X9,86.71944714583215,2022-08-13 12:52:32.169545
X8,23.183587161114534,2022-08-13 12:52:32.169545
X10,47.89413606004504,2022-08-13 12:52:32.169545
X1,29.179827650782787,2022-08-14 12:52:32.149203
X2,25.804709595425514,2022-08-14 12:52:32.164830
X3,57.260717882263464,2022-08-14 12:52:32.166332
X4,85.89038014332142,2022-08-14 12:52:32.167445
X5,49.050577869727874,2022-08-14 12:52:32.167445
X6,80.77481149030089,2022-08-14 12:52:32.168543
X7,46.63350339137875,2022-08-14 12:52:32.169545
X9,29.896619756113736,2022-08-14 12:52:32.169545
X8,25.213102795391084,2022-08-14 12:52:32.169545
X10,87.93720383522866,2022-08-14 12:52:32.169545
X1,83.90308725835752,2022-08-15 12:52:32.149203
X2,71.3813519765041,2022-08-15 12:52:32.164830
X3,34.42181246462309,2022-08-15 12:52:32.166332
X5,23.52132192346444,2022-08-15 12:52:32.167445
X4,62.77803644449595,2022-08-15 12:52:32.167445
X6,90.11788827995052,2022-08-15 12:52:32.168543
X10,59.72350914934827,2022-08-15 12:52:32.169545
X7,40.37064233007199,2022-08-15 12:52:32.169545
X8,56.97904173855869,2022-08-15 12:52:32.169545
X9,42.936778840216135,2022-08-15 12:52:32.169545
X1,24.47691197038873,2022-08-16 12:52:32.149203
X2,89.0294305621972,2022-08-16 12:52:32.164830
X3,32.429296257446964,2022-08-16 12:52:32.166332
X4,56.400848936666776,2022-08-16 12:52:32.167445
X5,63.85889282313369,2022-08-16 12:52:32.167445
X6,24.96534109551884,2022-08-16 12:52:32.168543
X10,68.11163812362724,2022-08-16 12:52:32.169545
X9,85.75068689871426,2022-08-16 12:52:32.169545
X7,78.82548901764685,2022-08-16 12:52:32.169545
X8,48.009301073570974,2022-08-16 12:52:32.169545
X1,80.4110950733801,2022-08-17 12:52:32.149203
X2,37.92726514865811,2022-08-17 12:52:32.164830
X3,25.28968208555903,2022-08-17 12:52:32.166332
X5,35.94429254559864,2022-08-17 12:52:32.167445
X4,36.89467740282889,2022-08-17 12:52:32.167445
X6,68.35224139927436,2022-08-17 12:52:32.168543
X10,51.43007682235747,2022-08-17 12:52:32.169545
X7,59.29197167910539,2022-08-17 12:52:32.169545
X8,24.515416183661156,2022-08-17 12:52:32.169545
